# x, y
-1.184226274490356445e+00 5.840180000000000000e+05
-1.177665472030639648e+00 6.107090000000000000e+05
-1.171104669570922852e+00 6.407420000000000000e+05
-1.164543867111206055e+00 6.723550000000000000e+05
-1.157983064651489258e+00 7.038640000000000000e+05
-1.151422262191772461e+00 7.322620000000000000e+05
-1.144861340522766113e+00 7.575960000000000000e+05
-1.138300538063049316e+00 7.849910000000000000e+05
-1.131739735603332520e+00 8.105050000000000000e+05
-1.125178933143615723e+00 8.393360000000000000e+05
-1.118618130683898926e+00 8.731120000000000000e+05
-1.112057328224182129e+00 9.098530000000000000e+05
-1.105496525764465332e+00 9.442610000000000000e+05
-1.098935723304748535e+00 9.709960000000000000e+05
-1.092374920845031738e+00 9.941930000000000000e+05
-1.085814118385314941e+00 1.018844000000000000e+06
-1.079253315925598145e+00 1.045399000000000000e+06
-1.072692513465881348e+00 1.075756000000000000e+06
-1.066131711006164551e+00 1.109726000000000000e+06
-1.059570908546447754e+00 1.139200000000000000e+06
-1.053010106086730957e+00 1.165340000000000000e+06
-1.046449184417724609e+00 1.187302000000000000e+06
-1.039888381958007812e+00 1.211011000000000000e+06
-1.033327579498291016e+00 1.235517000000000000e+06
-1.026766777038574219e+00 1.263995000000000000e+06
-1.020205974578857422e+00 1.291643000000000000e+06
-1.013645172119140625e+00 1.316511000000000000e+06
-1.007084369659423828e+00 1.336828000000000000e+06
-1.000523567199707031e+00 1.354449000000000000e+06
-9.939627647399902344e-01 1.376749000000000000e+06
-9.874019622802734375e-01 1.397894000000000000e+06
-9.808411598205566406e-01 1.424856000000000000e+06
-9.742802977561950684e-01 1.451093000000000000e+06
-9.677194952964782715e-01 1.474752000000000000e+06
-9.611586928367614746e-01 1.493766000000000000e+06
-9.545978903770446777e-01 1.515593000000000000e+06
-9.480370879173278809e-01 1.536570000000000000e+06
-9.414762854576110840e-01 1.559640000000000000e+06
-9.349154829978942871e-01 1.585373000000000000e+06
-9.283546805381774902e-01 1.609172000000000000e+06
-9.217938184738159180e-01 1.631440000000000000e+06
-9.152330160140991211e-01 1.651471000000000000e+06
-9.086722135543823242e-01 1.670571000000000000e+06
-9.021114110946655273e-01 1.689467000000000000e+06
-8.955506086349487305e-01 1.708211000000000000e+06
-8.889898061752319336e-01 1.730723000000000000e+06
-8.824290037155151367e-01 1.755271000000000000e+06
-8.758682012557983398e-01 1.778668000000000000e+06
-8.693073391914367676e-01 1.799302000000000000e+06
-8.627465367317199707e-01 1.821199000000000000e+06
-8.561857342720031738e-01 1.841990000000000000e+06
-8.496249318122863770e-01 1.861977000000000000e+06
-8.430641293525695801e-01 1.883593000000000000e+06
-8.365033268928527832e-01 1.912302000000000000e+06
-8.299425244331359863e-01 1.934818000000000000e+06
-8.233816623687744141e-01 1.953434000000000000e+06
-8.168208599090576172e-01 1.971641000000000000e+06
-8.102600574493408203e-01 1.990446000000000000e+06
-8.036992549896240234e-01 2.013298000000000000e+06
-7.971384525299072266e-01 2.036500000000000000e+06
-7.905776500701904297e-01 2.061993000000000000e+06
-7.840168476104736328e-01 2.087327000000000000e+06
-7.774560451507568359e-01 2.106457000000000000e+06
-7.708951830863952637e-01 2.126574000000000000e+06
-7.643343806266784668e-01 2.151459000000000000e+06
-7.577735781669616699e-01 2.177114000000000000e+06
-7.512127757072448730e-01 2.205173000000000000e+06
-7.446519732475280762e-01 2.236009000000000000e+06
-7.380911707878112793e-01 2.268034000000000000e+06
-7.315303683280944824e-01 2.294413000000000000e+06
-7.249695062637329102e-01 2.324879000000000000e+06
-7.184087038040161133e-01 2.359939000000000000e+06
-7.118479013442993164e-01 2.396928000000000000e+06
-7.052870988845825195e-01 2.438101000000000000e+06
-6.987262964248657227e-01 2.483629000000000000e+06
-6.921654939651489258e-01 2.525928000000000000e+06
-6.856046915054321289e-01 2.565436000000000000e+06
-6.790438890457153320e-01 2.604932000000000000e+06
-6.724830269813537598e-01 2.653321000000000000e+06
-6.659222245216369629e-01 2.703296000000000000e+06
-6.593614220619201660e-01 2.758855000000000000e+06
-6.528006196022033691e-01 2.816009000000000000e+06
-6.462398171424865723e-01 2.866015000000000000e+06
-6.396790146827697754e-01 2.910782000000000000e+06
-6.331182122230529785e-01 2.958098000000000000e+06
-6.265574097633361816e-01 3.012182000000000000e+06
-6.199965476989746094e-01 3.071637000000000000e+06
-6.134357452392578125e-01 3.131526000000000000e+06
-6.068749427795410156e-01 3.199753000000000000e+06
-6.003141403198242188e-01 3.260474000000000000e+06
-5.937533378601074219e-01 3.318279000000000000e+06
-5.871925354003906250e-01 3.379846000000000000e+06
-5.806317329406738281e-01 3.445448000000000000e+06
-5.740708708763122559e-01 3.513790000000000000e+06
-5.675100684165954590e-01 3.589477000000000000e+06
-5.609492659568786621e-01 3.660400000000000000e+06
-5.543884634971618652e-01 3.722851000000000000e+06
-5.478276610374450684e-01 3.785126000000000000e+06
-5.412668585777282715e-01 3.845014000000000000e+06
-5.347060561180114746e-01 3.910291000000000000e+06
-5.281452536582946777e-01 3.980030000000000000e+06
-5.215843915939331055e-01 4.050036000000000000e+06
-5.150235891342163086e-01 4.123561000000000000e+06
-5.084627866744995117e-01 4.190337000000000000e+06
-5.019019842147827148e-01 4.244554000000000000e+06
-4.953411817550659180e-01 4.303735000000000000e+06
-4.887803792953491211e-01 4.366851000000000000e+06
-4.822195470333099365e-01 4.433633000000000000e+06
-4.756587445735931396e-01 4.502581000000000000e+06
-4.690979421138763428e-01 4.571669000000000000e+06
-4.625371396541595459e-01 4.628497000000000000e+06
-4.559763073921203613e-01 4.679291000000000000e+06
-4.494155049324035645e-01 4.726775000000000000e+06
-4.428547024726867676e-01 4.780324000000000000e+06
-4.362938702106475830e-01 4.834047000000000000e+06
-4.297330677509307861e-01 4.891561000000000000e+06
-4.231722652912139893e-01 4.952718000000000000e+06
-4.166114628314971924e-01 5.007958000000000000e+06
-4.100506305694580078e-01 5.056438000000000000e+06
-4.034898281097412109e-01 5.103611000000000000e+06
-3.969290256500244141e-01 5.156968000000000000e+06
-3.903682231903076172e-01 5.211246000000000000e+06
-3.838073909282684326e-01 5.265307000000000000e+06
-3.772465884685516357e-01 5.324784000000000000e+06
-3.706857860088348389e-01 5.375527000000000000e+06
-3.641249835491180420e-01 5.417664000000000000e+06
-3.575641512870788574e-01 5.455187000000000000e+06
-3.510033488273620605e-01 5.498420000000000000e+06
-3.444425463676452637e-01 5.541433000000000000e+06
-3.378817439079284668e-01 5.587462000000000000e+06
-3.313209116458892822e-01 5.636491000000000000e+06
-3.247601091861724854e-01 5.681517000000000000e+06
-3.181993067264556885e-01 5.713850000000000000e+06
-3.116384744644165039e-01 5.754254000000000000e+06
-3.050776720046997070e-01 5.793437000000000000e+06
-2.985168695449829102e-01 5.838756000000000000e+06
-2.919560670852661133e-01 5.884368000000000000e+06
-2.853952348232269287e-01 5.930932000000000000e+06
-2.788344323635101318e-01 5.975541000000000000e+06
-2.722736299037933350e-01 6.008970000000000000e+06
-2.657128274440765381e-01 6.045457000000000000e+06
-2.591519951820373535e-01 6.089506000000000000e+06
-2.525911927223205566e-01 6.121950000000000000e+06
-2.460303902626037598e-01 6.168347000000000000e+06
-2.394695729017257690e-01 6.220448000000000000e+06
-2.329087704420089722e-01 6.262701000000000000e+06
-2.263479530811309814e-01 6.292699000000000000e+06
-2.197871506214141846e-01 6.317865000000000000e+06
-2.132263332605361938e-01 6.346807000000000000e+06
-2.066655308008193970e-01 6.380139000000000000e+06
-2.001047134399414062e-01 6.418200000000000000e+06
-1.935438960790634155e-01 6.465767000000000000e+06
-1.869830936193466187e-01 6.504871000000000000e+06
-1.804222762584686279e-01 6.538214000000000000e+06
-1.738614737987518311e-01 6.575101000000000000e+06
-1.673006564378738403e-01 6.614318000000000000e+06
-1.607398539781570435e-01 6.653586000000000000e+06
-1.541790366172790527e-01 6.698896000000000000e+06
-1.476182341575622559e-01 6.747783000000000000e+06
-1.410574167966842651e-01 6.789594000000000000e+06
-1.344966143369674683e-01 6.825950000000000000e+06
-1.279357969760894775e-01 6.880902000000000000e+06
-1.213749870657920837e-01 6.918293000000000000e+06
-1.148141771554946899e-01 6.959842000000000000e+06
-1.082533672451972961e-01 7.005046000000000000e+06
-1.016925573348999023e-01 7.059627000000000000e+06
-9.513174742460250854e-02 7.102322000000000000e+06
-8.857093751430511475e-02 7.139620000000000000e+06
-8.201012760400772095e-02 7.176980000000000000e+06
-7.544931769371032715e-02 7.220677000000000000e+06
-6.888850778341293335e-02 7.262735000000000000e+06
-6.232769787311553955e-02 7.309153000000000000e+06
-5.576688796281814575e-02 7.362733000000000000e+06
-4.920607805252075195e-02 7.410512000000000000e+06
-4.264526814222335815e-02 7.445575000000000000e+06
-3.608445823192596436e-02 7.507988000000000000e+06
-2.952364645898342133e-02 7.550850000000000000e+06
-2.296283654868602753e-02 7.603867000000000000e+06
-1.640202477574348450e-02 7.660249000000000000e+06
-9.841215796768665314e-03 7.719211000000000000e+06
-3.280405187979340553e-03 7.770859000000000000e+06
3.280405187979340553e-03 7.815642000000000000e+06
9.841215796768665314e-03 7.863658000000000000e+06
1.640202477574348450e-02 7.918051000000000000e+06
2.296283654868602753e-02 7.977904000000000000e+06
2.952364645898342133e-02 8.043257000000000000e+06
3.608445823192596436e-02 8.113721000000000000e+06
4.264526814222335815e-02 8.166482000000000000e+06
4.920607805252075195e-02 8.214364000000000000e+06
5.576688796281814575e-02 8.279804000000000000e+06
6.232769787311553955e-02 8.340398000000000000e+06
6.888850778341293335e-02 8.404635000000000000e+06
7.544931769371032715e-02 8.479765000000000000e+06
8.201012760400772095e-02 8.565062000000000000e+06
8.857093751430511475e-02 8.643641000000000000e+06
9.513174742460250854e-02 8.703356000000000000e+06
1.016925573348999023e-01 8.777994000000000000e+06
1.082533672451972961e-01 8.852381000000000000e+06
1.148141771554946899e-01 8.934263000000000000e+06
1.213749870657920837e-01 9.024932000000000000e+06
1.279357969760894775e-01 9.124800000000000000e+06
1.344966143369674683e-01 9.209007000000000000e+06
1.410574167966842651e-01 9.283202000000000000e+06
1.476182341575622559e-01 9.377208000000000000e+06
1.541790366172790527e-01 9.469624000000000000e+06
1.607398539781570435e-01 9.577702000000000000e+06
1.673006564378738403e-01 9.699051000000000000e+06
1.738614737987518311e-01 9.831874000000000000e+06
1.804222762584686279e-01 9.957805000000000000e+06
1.869830936193466187e-01 1.006121800000000000e+07
1.935438960790634155e-01 1.019166700000000000e+07
2.001047134399414062e-01 1.033141700000000000e+07
2.066655308008193970e-01 1.047429500000000000e+07
2.132263332605361938e-01 1.063794600000000000e+07
2.197871506214141846e-01 1.081944200000000000e+07
2.263479530811309814e-01 1.097847500000000000e+07
2.329087704420089722e-01 1.111366100000000000e+07
2.394695729017257690e-01 1.128022400000000000e+07
2.460303902626037598e-01 1.144185500000000000e+07
2.525911927223205566e-01 1.161413500000000000e+07
2.591519951820373535e-01 1.180164300000000000e+07
2.657128274440765381e-01 1.200050200000000000e+07
2.722736299037933350e-01 1.217243500000000000e+07
2.788344323635101318e-01 1.231322900000000000e+07
2.853952348232269287e-01 1.249285200000000000e+07
2.919560670852661133e-01 1.267071000000000000e+07
2.985168695449829102e-01 1.285130000000000000e+07
3.050776720046997070e-01 1.295429400000000000e+07
3.116384744644165039e-01 1.316013300000000000e+07
3.181993067264556885e-01 1.331154100000000000e+07
3.247601091861724854e-01 1.344766300000000000e+07
3.313209116458892822e-01 1.361532100000000000e+07
3.378817439079284668e-01 1.379954900000000000e+07
3.444425463676452637e-01 1.400072100000000000e+07
3.510033488273620605e-01 1.421845900000000000e+07
3.575641512870788574e-01 1.444982700000000000e+07
3.641249835491180420e-01 1.465553500000000000e+07
3.706857860088348389e-01 1.482745600000000000e+07
3.772465884685516357e-01 1.503197900000000000e+07
3.838073909282684326e-01 1.525169300000000000e+07
3.903682231903076172e-01 1.547140900000000000e+07
3.969290256500244141e-01 1.569663400000000000e+07
4.034898281097412109e-01 1.597714700000000000e+07
4.100506305694580078e-01 1.618467900000000000e+07
4.166114628314971924e-01 1.636889800000000000e+07
4.231722652912139893e-01 1.656978300000000000e+07
4.297330677509307861e-01 1.677293600000000000e+07
4.362938702106475830e-01 1.701776400000000000e+07
4.428547024726867676e-01 1.725547200000000000e+07
4.494155049324035645e-01 1.750666200000000000e+07
4.559763073921203613e-01 1.770056800000000000e+07
4.625371396541595459e-01 1.788047800000000000e+07
4.690979421138763428e-01 1.808199600000000000e+07
4.756587445735931396e-01 1.828363200000000000e+07
4.822195470333099365e-01 1.851139600000000000e+07
4.887803792953491211e-01 1.870490800000000000e+07
4.953411817550659180e-01 1.880583800000000000e+07
5.019019842147827148e-01 1.902270000000000000e+07
5.084627866744995117e-01 1.917478800000000000e+07
5.150235891342163086e-01 1.936379800000000000e+07
5.215843915939331055e-01 1.956482800000000000e+07
5.281452536582946777e-01 1.979377600000000000e+07
5.347060561180114746e-01 2.002480000000000000e+07
5.412668585777282715e-01 2.017204800000000000e+07
5.478276610374450684e-01 2.046366000000000000e+07
5.543884634971618652e-01 2.066544000000000000e+07
5.609492659568786621e-01 2.091726800000000000e+07
5.675100684165954590e-01 2.115228400000000000e+07
5.740708708763122559e-01 2.140825200000000000e+07
5.806317329406738281e-01 2.168858400000000000e+07
5.871925354003906250e-01 2.198936200000000000e+07
5.937533378601074219e-01 2.224128000000000000e+07
6.003141403198242188e-01 2.244957600000000000e+07
6.068749427795410156e-01 2.267589200000000000e+07
6.134357452392578125e-01 2.290586800000000000e+07
6.199965476989746094e-01 2.313519400000000000e+07
6.265574097633361816e-01 2.337471600000000000e+07
6.331182122230529785e-01 2.361456800000000000e+07
6.396790146827697754e-01 2.381676200000000000e+07
6.462398171424865723e-01 2.398685600000000000e+07
6.528006196022033691e-01 2.412798800000000000e+07
6.593614220619201660e-01 2.431493200000000000e+07
6.659222245216369629e-01 2.450042000000000000e+07
6.724830269813537598e-01 2.469090400000000000e+07
6.790438890457153320e-01 2.488246800000000000e+07
6.856046915054321289e-01 2.505038400000000000e+07
6.921654939651489258e-01 2.518006000000000000e+07
6.987262964248657227e-01 2.533663600000000000e+07
7.052870988845825195e-01 2.548727600000000000e+07
7.118479013442993164e-01 2.564304400000000000e+07
7.184087038040161133e-01 2.580922000000000000e+07
7.249695062637329102e-01 2.597383600000000000e+07
7.315303683280944824e-01 2.610763600000000000e+07
7.380911707878112793e-01 2.622143000000000000e+07
7.446519732475280762e-01 2.636328400000000000e+07
7.512127757072448730e-01 2.647854000000000000e+07
7.577735781669616699e-01 2.659872400000000000e+07
7.643343806266784668e-01 2.672436000000000000e+07
7.708951830863952637e-01 2.685386000000000000e+07
7.774560451507568359e-01 2.695880800000000000e+07
7.840168476104736328e-01 2.704608800000000000e+07
7.905776500701904297e-01 2.713907000000000000e+07
7.971384525299072266e-01 2.723546000000000000e+07
8.036992549896240234e-01 2.733043600000000000e+07
8.102600574493408203e-01 2.743607600000000000e+07
8.168208599090576172e-01 2.753570200000000000e+07
8.233816623687744141e-01 2.762035400000000000e+07
8.299425244331359863e-01 2.768413400000000000e+07
8.365033268928527832e-01 2.773940600000000000e+07
8.430641293525695801e-01 2.780394600000000000e+07
8.496249318122863770e-01 2.787410800000000000e+07
8.561857342720031738e-01 2.794589800000000000e+07
8.627465367317199707e-01 2.802391000000000000e+07
8.693073391914367676e-01 2.809363000000000000e+07
8.758682012557983398e-01 2.814881000000000000e+07
8.824290037155151367e-01 2.820827600000000000e+07
8.889898061752319336e-01 2.828018800000000000e+07
8.955506086349487305e-01 2.835438400000000000e+07
9.021114110946655273e-01 2.843226400000000000e+07
9.086722135543823242e-01 2.851058200000000000e+07
9.152330160140991211e-01 2.857325600000000000e+07
9.217938184738159180e-01 2.862416000000000000e+07
9.283546805381774902e-01 2.868085600000000000e+07
9.349154829978942871e-01 2.873850000000000000e+07
9.414762854576110840e-01 2.880511200000000000e+07
9.480370879173278809e-01 2.887239600000000000e+07
9.545978903770446777e-01 2.893809000000000000e+07
9.611586928367614746e-01 2.899467600000000000e+07
9.677194952964782715e-01 2.903474000000000000e+07
9.742802977561950684e-01 2.912925200000000000e+07
9.808411598205566406e-01 2.918515200000000000e+07
9.874019622802734375e-01 2.924334600000000000e+07
9.939627647399902344e-01 2.930573200000000000e+07
1.000523567199707031e+00 2.936990000000000000e+07
1.007084369659423828e+00 2.941945600000000000e+07
1.013645172119140625e+00 2.945744400000000000e+07
1.020205974578857422e+00 2.951460800000000000e+07
1.026766777038574219e+00 2.956914000000000000e+07
1.033327579498291016e+00 2.962807200000000000e+07
1.039888381958007812e+00 2.968854000000000000e+07
1.046449184417724609e+00 2.974916400000000000e+07
1.053010106086730957e+00 2.980358800000000000e+07
1.059570908546447754e+00 2.983778200000000000e+07
1.066131711006164551e+00 2.989249800000000000e+07
1.072692513465881348e+00 2.994924400000000000e+07
1.079253315925598145e+00 3.002914800000000000e+07
1.085814118385314941e+00 3.009826400000000000e+07
1.092374920845031738e+00 3.017276200000000000e+07
1.098935723304748535e+00 3.023346200000000000e+07
1.105496525764465332e+00 3.027797600000000000e+07
1.112057328224182129e+00 3.034871600000000000e+07
1.118618130683898926e+00 3.041095000000000000e+07
1.125178933143615723e+00 3.047888600000000000e+07
1.131739735603332520e+00 3.055608000000000000e+07
1.138300538063049316e+00 3.062466800000000000e+07
1.144861340522766113e+00 3.068880400000000000e+07
1.151422262191772461e+00 3.072562800000000000e+07
1.157983064651489258e+00 3.080222000000000000e+07
1.164543867111206055e+00 3.086419200000000000e+07
1.171104669570922852e+00 3.093728400000000000e+07
1.177665472030639648e+00 3.101774000000000000e+07
1.184226274490356445e+00 3.109932400000000000e+07
1.190787076950073242e+00 3.116408000000000000e+07
1.197347879409790039e+00 3.121205800000000000e+07
1.203908681869506836e+00 3.128399000000000000e+07
1.210469484329223633e+00 3.136131200000000000e+07
1.217030286788940430e+00 3.143706000000000000e+07
1.223591089248657227e+00 3.151075600000000000e+07
1.230151891708374023e+00 3.158910800000000000e+07
1.236712694168090820e+00 3.164298400000000000e+07
1.243273496627807617e+00 3.168438200000000000e+07
1.249834299087524414e+00 3.175464200000000000e+07
1.256395220756530762e+00 3.181566600000000000e+07
1.262956023216247559e+00 3.187816000000000000e+07
1.269516825675964355e+00 3.194440200000000000e+07
1.276077628135681152e+00 3.200818600000000000e+07
1.282638430595397949e+00 3.205865400000000000e+07
1.289199233055114746e+00 3.209224400000000000e+07
1.295760035514831543e+00 3.213958000000000000e+07
1.302320837974548340e+00 3.219145600000000000e+07
1.308881640434265137e+00 3.224627600000000000e+07
1.315442442893981934e+00 3.230385600000000000e+07
1.322003245353698730e+00 3.236237400000000000e+07
1.328564047813415527e+00 3.240713200000000000e+07
1.335124850273132324e+00 3.243676400000000000e+07
1.341685652732849121e+00 3.248670800000000000e+07
1.348246455192565918e+00 3.252766400000000000e+07
1.354807376861572266e+00 3.257238400000000000e+07
1.361368179321289062e+00 3.262007600000000000e+07
1.367928981781005859e+00 3.266757000000000000e+07
1.374489784240722656e+00 3.270123600000000000e+07
1.381050586700439453e+00 3.272356400000000000e+07
1.387611389160156250e+00 3.276012000000000000e+07
1.394172191619873047e+00 3.279416200000000000e+07
1.400732994079589844e+00 3.282964400000000000e+07
1.407293796539306641e+00 3.286808400000000000e+07
1.413854598999023438e+00 3.290906400000000000e+07
1.420415401458740234e+00 3.293811600000000000e+07
1.426976203918457031e+00 3.295482400000000000e+07
1.433537006378173828e+00 3.298403200000000000e+07
1.440097808837890625e+00 3.301189600000000000e+07
1.446658611297607422e+00 3.304068800000000000e+07
1.453219532966613770e+00 3.307030800000000000e+07
1.459780335426330566e+00 3.309931800000000000e+07
1.466341137886047363e+00 3.311763400000000000e+07
1.472901940345764160e+00 3.313178400000000000e+07
1.479462742805480957e+00 3.315741200000000000e+07
1.486023545265197754e+00 3.318025000000000000e+07
1.492584347724914551e+00 3.320363600000000000e+07
1.499145150184631348e+00 3.323138400000000000e+07
1.505705952644348145e+00 3.325340800000000000e+07
1.512266755104064941e+00 3.326496800000000000e+07
1.518827557563781738e+00 3.327240800000000000e+07
1.525388360023498535e+00 3.327791200000000000e+07
1.531949162483215332e+00 3.330048200000000000e+07
1.538509964942932129e+00 3.331734000000000000e+07
1.545070767402648926e+00 3.333681200000000000e+07
1.551631689071655273e+00 3.331281200000000000e+07
1.558192491531372070e+00 3.332326000000000000e+07
1.564753293991088867e+00 3.332941200000000000e+07
1.571314096450805664e+00 3.334886400000000000e+07
1.577874898910522461e+00 3.336305000000000000e+07
1.584435701370239258e+00 3.338371400000000000e+07
1.590996503829956055e+00 3.339951200000000000e+07
1.597557306289672852e+00 3.341634000000000000e+07
1.604118108749389648e+00 3.342462000000000000e+07
1.610678911209106445e+00 3.343140600000000000e+07
1.617239713668823242e+00 3.344652400000000000e+07
1.623800516128540039e+00 3.345839600000000000e+07
1.630361318588256836e+00 3.347280800000000000e+07
1.636922121047973633e+00 3.348499600000000000e+07
1.643482923507690430e+00 3.349769600000000000e+07
1.650043725967407227e+00 3.350527600000000000e+07
1.656604647636413574e+00 3.350933800000000000e+07
1.663165450096130371e+00 3.352518200000000000e+07
1.669726252555847168e+00 3.353794400000000000e+07
1.676287055015563965e+00 3.355197400000000000e+07
1.682847857475280762e+00 3.356666800000000000e+07
1.689408659934997559e+00 3.358163200000000000e+07
1.695969462394714355e+00 3.358842400000000000e+07
1.702530264854431152e+00 3.359251200000000000e+07
1.709091067314147949e+00 3.360805600000000000e+07
1.715651869773864746e+00 3.362378800000000000e+07
1.722212672233581543e+00 3.363976400000000000e+07
1.728773474693298340e+00 3.370472400000000000e+07
