# step, loss_train, loss_test, metrics_test
1.000000000000000000e+04 1.004633031698176637e-05 1.541142264613881707e-04 1.939919748110696673e-04 1.111544519662857056e-01 6.722449511289596558e-02 1.000091552734375000e+00 2.888904809951782227e+00 1.748081207275390625e+00 2.600014305114746094e+01 1.004633031698176637e-05 1.541142264613881707e-04 1.939919748110696673e-04 1.111544519662857056e-01 6.722449511289596558e-02 1.000091552734375000e+00 2.888904809951782227e+00 1.748081207275390625e+00 2.600014305114746094e+01
1.100000000000000000e+04 7.197130344138713554e-06 7.056795584503561258e-05 1.066258264472708106e-04 1.109710708260536194e-01 6.707151979207992554e-02 1.000057220458984375e+00 2.889049530029296875e+00 1.747868061065673828e+00 2.600002670288085938e+01 7.197130344138713554e-06 7.056795584503561258e-05 1.066258264472708106e-04 1.109710708260536194e-01 6.707151979207992554e-02 1.000057220458984375e+00 2.889049530029296875e+00 1.747868061065673828e+00 2.600002670288085938e+01
1.200000000000000000e+04 6.115454652899643406e-06 2.594132638478185982e-05 5.040498217567801476e-05 1.110501885414123535e-01 6.714193522930145264e-02 1.000045776367187500e+00 2.888956785202026367e+00 1.747712373733520508e+00 2.599998855590820312e+01 6.115454652899643406e-06 2.594132638478185982e-05 5.040498217567801476e-05 1.110501885414123535e-01 6.714193522930145264e-02 1.000045776367187500e+00 2.888956785202026367e+00 1.747712373733520508e+00 2.599998855590820312e+01
1.300000000000000000e+04 9.328170563094317913e-06 1.069041172740980983e-05 1.871767926786560565e-05 1.103809550404548645e-01 6.638469547033309937e-02 1.000080108642578125e+00 2.889631986618041992e+00 1.748451352119445801e+00 2.599995803833007812e+01 9.328170563094317913e-06 1.069041172740980983e-05 1.871767926786560565e-05 1.103809550404548645e-01 6.638469547033309937e-02 1.000080108642578125e+00 2.889631986618041992e+00 1.748451352119445801e+00 2.599995803833007812e+01
1.400000000000000000e+04 4.595653081196360290e-06 1.158964437308895867e-06 6.057719019736396149e-06 1.110997721552848816e-01 6.720199435949325562e-02 1.000007629394531250e+00 2.888902902603149414e+00 1.747623562812805176e+00 2.600000762939453125e+01 4.595653081196360290e-06 1.158964437308895867e-06 6.057719019736396149e-06 1.110997721552848816e-01 6.720199435949325562e-02 1.000007629394531250e+00 2.888902902603149414e+00 1.747623562812805176e+00 2.600000762939453125e+01
1.500000000000000000e+04 4.245159743732074276e-06 1.153435391643142793e-06 2.484367996657965705e-06 1.111089885234832764e-01 6.721238046884536743e-02 1.000007629394531250e+00 2.888891935348510742e+00 1.747608900070190430e+00 2.600000000000000000e+01 4.245159743732074276e-06 1.153435391643142793e-06 2.484367996657965705e-06 1.111089885234832764e-01 6.721238046884536743e-02 1.000007629394531250e+00 2.888891935348510742e+00 1.747608900070190430e+00 2.600000000000000000e+01
1.600000000000000000e+04 4.823238214157754555e-06 1.981808509299298748e-06 1.661771989347471390e-06 1.108198985457420349e-01 6.693081557750701904e-02 1.000022888183593750e+00 2.889185190200805664e+00 1.747888803482055664e+00 2.599999618530273438e+01 4.823238214157754555e-06 1.981808509299298748e-06 1.661771989347471390e-06 1.108198985457420349e-01 6.693081557750701904e-02 1.000022888183593750e+00 2.889185190200805664e+00 1.747888803482055664e+00 2.599999618530273438e+01
1.700000000000000000e+04 4.258598892192821950e-06 1.660859311414242256e-06 1.316063617196050473e-06 1.111156642436981201e-01 6.722103059291839600e-02 1.000022888183593750e+00 2.888884544372558594e+00 1.747596621513366699e+00 2.599998092651367188e+01 4.258598892192821950e-06 1.660859311414242256e-06 1.316063617196050473e-06 1.111156642436981201e-01 6.722103059291839600e-02 1.000022888183593750e+00 2.888884544372558594e+00 1.747596621513366699e+00 2.599998092651367188e+01
1.800000000000000000e+04 4.291723143978742883e-06 1.740274683470488526e-06 1.171958388113125693e-06 1.110848337411880493e-01 6.718938797712326050e-02 9.999923706054687500e-01 2.888915061950683594e+00 1.747627735137939453e+00 2.600001144409179688e+01 4.291723143978742883e-06 1.740274683470488526e-06 1.171958388113125693e-06 1.110848337411880493e-01 6.718938797712326050e-02 9.999923706054687500e-01 2.888915061950683594e+00 1.747627735137939453e+00 2.600001144409179688e+01
1.900000000000000000e+04 4.355831151769962162e-06 1.775028636075148825e-06 1.120933688980585430e-06 1.110775247216224670e-01 6.718370318412780762e-02 1.000019073486328125e+00 2.888922214508056641e+00 1.747633099555969238e+00 2.599998664855957031e+01 4.355831151769962162e-06 1.775028636075148825e-06 1.120933688980585430e-06 1.110775247216224670e-01 6.718370318412780762e-02 1.000019073486328125e+00 2.888922214508056641e+00 1.747633099555969238e+00 2.599998664855957031e+01
2.000000000000000000e+04 1.620928924239706248e-05 1.600924406375270337e-05 9.877895763565902598e-07 1.094239428639411926e-01 6.572072207927703857e-02 1.000530362129211426e+00 2.890613317489624023e+00 1.749113798141479492e+00 2.599953460693359375e+01 1.620928924239706248e-05 1.600924406375270337e-05 9.877895763565902598e-07 1.094239428639411926e-01 6.572072207927703857e-02 1.000530362129211426e+00 2.890613317489624023e+00 1.749113798141479492e+00 2.599953460693359375e+01
2.100000000000000000e+04 4.976411219104193151e-06 2.408210548310307786e-06 1.079111143553745933e-06 1.114086434245109558e-01 6.750741600990295410e-02 9.999160766601562500e-01 2.888591527938842773e+00 1.747309446334838867e+00 2.600008964538574219e+01 4.976411219104193151e-06 2.408210548310307786e-06 1.079111143553745933e-06 1.114086434245109558e-01 6.750741600990295410e-02 9.999160766601562500e-01 2.888591527938842773e+00 1.747309446334838867e+00 2.600008964538574219e+01
2.200000000000000000e+04 4.467112830752739683e-06 1.883053869278228376e-06 1.061425109583069570e-06 1.111515909433364868e-01 6.726183742284774780e-02 9.999694824218750000e-01 2.888847827911376953e+00 1.747554659843444824e+00 2.600003433227539062e+01 4.467112830752739683e-06 1.883053869278228376e-06 1.061425109583069570e-06 1.111515909433364868e-01 6.726183742284774780e-02 9.999694824218750000e-01 2.888847827911376953e+00 1.747554659843444824e+00 2.600003433227539062e+01
2.300000000000000000e+04 3.870404270855942741e-06 1.729112341308791656e-06 8.732133665034780279e-07 1.110066547989845276e-01 6.718394905328750610e-02 1.000293731689453125e+00 2.889125347137451172e+00 1.747660279273986816e+00 2.599992942810058594e+01 3.870404270855942741e-06 1.729112341308791656e-06 8.732133665034780279e-07 1.110066547989845276e-01 6.718394905328750610e-02 1.000293731689453125e+00 2.889125347137451172e+00 1.747660279273986816e+00 2.599992942810058594e+01
2.400000000000000000e+04 4.563863967632642016e-06 1.874475969998457003e-06 1.088620251721295062e-06 1.110943704843521118e-01 6.720916181802749634e-02 1.000015258789062500e+00 2.888905048370361328e+00 1.747607111930847168e+00 2.599998855590820312e+01 4.563863967632642016e-06 1.874475969998457003e-06 1.088620251721295062e-06 1.110943704843521118e-01 6.720916181802749634e-02 1.000015258789062500e+00 2.888905048370361328e+00 1.747607111930847168e+00 2.599998855590820312e+01
2.500000000000000000e+04 4.534768777375575155e-06 1.924648586282273754e-06 1.026531776915362570e-06 1.110549569129943848e-01 6.715972721576690674e-02 1.000011444091796875e+00 2.888944864273071289e+00 1.747656583786010742e+00 2.599998855590820312e+01 4.534768777375575155e-06 1.924648586282273754e-06 1.026531776915362570e-06 1.110549569129943848e-01 6.715972721576690674e-02 1.000011444091796875e+00 2.888944864273071289e+00 1.747656583786010742e+00 2.599998855590820312e+01
2.600000000000000000e+04 4.543002887658076361e-06 1.923541276482865214e-06 1.022772380565584172e-06 1.111363321542739868e-01 6.723760068416595459e-02 1.000011444091796875e+00 2.888863801956176758e+00 1.747578740119934082e+00 2.599998855590820312e+01 4.543002887658076361e-06 1.923541276482865214e-06 1.022772380565584172e-06 1.111363321542739868e-01 6.723760068416595459e-02 1.000011444091796875e+00 2.888863801956176758e+00 1.747578740119934082e+00 2.599998855590820312e+01
2.700000000000000000e+04 5.578082436841214076e-06 2.519575900805648416e-06 1.225650180458615068e-06 1.108805462718009949e-01 6.696906685829162598e-02 9.998092651367187500e-01 2.889204502105712891e+00 1.747867584228515625e+00 2.600033378601074219e+01 5.578082436841214076e-06 2.519575900805648416e-06 1.225650180458615068e-06 1.108805462718009949e-01 6.696906685829162598e-02 9.998092651367187500e-01 2.889204502105712891e+00 1.747867584228515625e+00 2.600033378601074219e+01
2.800000000000000000e+04 6.379607384587870911e-06 3.925476448785047978e-06 1.041304926729935687e-06 1.105670183897018433e-01 6.668677926063537598e-02 1.000144958496093750e+00 2.889433145523071289e+00 1.748130202293395996e+00 2.599985694885253906e+01 6.379607384587870911e-06 3.925476448785047978e-06 1.041304926729935687e-06 1.105670183897018433e-01 6.668677926063537598e-02 1.000144958496093750e+00 2.889433145523071289e+00 1.748130202293395996e+00 2.599985694885253906e+01
2.900000000000000000e+04 4.756771886604838073e-06 2.113842583639780059e-06 1.024802600113616791e-06 1.109529659152030945e-01 6.706683337688446045e-02 1.000045776367187500e+00 2.889046192169189453e+00 1.747749209403991699e+00 2.599995613098144531e+01 4.756771886604838073e-06 2.113842583639780059e-06 1.024802600113616791e-06 1.109529659152030945e-01 6.706683337688446045e-02 1.000045776367187500e+00 2.889046192169189453e+00 1.747749209403991699e+00 2.599995613098144531e+01
3.000000000000000000e+04 5.558980319619877264e-06 2.854358626791508868e-06 1.098353209272318054e-06 1.107370555400848389e-01 6.685805320739746094e-02 1.000072479248046875e+00 2.889264106750488281e+00 1.747959017753601074e+00 2.599993515014648438e+01 5.558980319619877264e-06 2.854358626791508868e-06 1.098353209272318054e-06 1.107370555400848389e-01 6.685805320739746094e-02 1.000072479248046875e+00 2.889264106750488281e+00 1.747959017753601074e+00 2.599993515014648438e+01
3.100000000000000000e+04 4.761735908687114716e-06 2.075705424431362189e-06 1.041977270688221324e-06 1.109647154808044434e-01 6.708510965108871460e-02 1.000053405761718750e+00 2.889035701751708984e+00 1.747730851173400879e+00 2.599994659423828125e+01 4.761735908687114716e-06 2.075705424431362189e-06 1.041977270688221324e-06 1.109647154808044434e-01 6.708510965108871460e-02 1.000053405761718750e+00 2.889035701751708984e+00 1.747730851173400879e+00 2.599994659423828125e+01
3.200000000000000000e+04 4.785400960827246308e-06 2.009167246797005646e-06 1.090470050257863477e-06 1.110057011246681213e-01 6.712315231561660767e-02 1.000057220458984375e+00 2.888993978500366211e+00 1.747692704200744629e+00 2.599994277954101562e+01 4.785400960827246308e-06 2.009167246797005646e-06 1.090470050257863477e-06 1.110057011246681213e-01 6.712315231561660767e-02 1.000057220458984375e+00 2.888993978500366211e+00 1.747692704200744629e+00 2.599994277954101562e+01
3.300000000000000000e+04 7.867432032071519643e-06 5.579655862675281242e-06 1.085130975297943223e-06 1.103185415267944336e-01 6.649260967969894409e-02 1.000259399414062500e+00 2.889683723449707031e+00 1.748325347900390625e+00 2.599974441528320312e+01 7.867432032071519643e-06 5.579655862675281242e-06 1.085130975297943223e-06 1.103185415267944336e-01 6.649260967969894409e-02 1.000259399414062500e+00 2.889683723449707031e+00 1.748325347900390625e+00 2.599974441528320312e+01
3.400000000000000000e+04 4.720934612123528495e-06 2.019269231823273003e-06 1.011927565741643775e-06 1.111792549490928650e-01 6.727915257215499878e-02 9.999885559082031250e-01 2.888820171356201172e+00 1.747536540031433105e+00 2.600001144409179688e+01 4.720934612123528495e-06 2.019269231823273003e-06 1.011927565741643775e-06 1.111792549490928650e-01 6.727915257215499878e-02 9.999885559082031250e-01 2.888820171356201172e+00 1.747536540031433105e+00 2.600001144409179688e+01
3.500000000000000000e+04 1.412390702171251178e-05 1.251130288437707350e-05 9.065170729627425317e-07 1.123969703912734985e-01 6.845328211784362793e-02 9.999160766601562500e-01 2.887628316879272461e+00 1.746374726295471191e+00 2.600012016296386719e+01 1.412390702171251178e-05 1.251130288437707350e-05 9.065170729627425317e-07 1.123969703912734985e-01 6.845328211784362793e-02 9.999160766601562500e-01 2.887628316879272461e+00 1.746374726295471191e+00 2.600012016296386719e+01
3.600000000000000000e+04 6.844066774647217244e-06 4.547839125734753907e-06 9.678714150140876882e-07 1.104541569948196411e-01 6.661710143089294434e-02 1.000205993652343750e+00 2.889547824859619141e+00 1.748200535774230957e+00 2.599979591369628906e+01 6.844066774647217244e-06 4.547839125734753907e-06 9.678714150140876882e-07 1.104541569948196411e-01 6.661710143089294434e-02 1.000205993652343750e+00 2.889547824859619141e+00 1.748200535774230957e+00 2.599979591369628906e+01
3.700000000000000000e+04 8.039096428547054529e-06 5.733755642722826451e-06 1.275859972338366788e-06 1.118958815932273865e-01 6.786245852708816528e-02 9.994698166847229004e-01 2.888135194778442383e+00 1.746967792510986328e+00 2.600059318542480469e+01 8.039096428547054529e-06 5.733755642722826451e-06 1.275859972338366788e-06 1.118958815932273865e-01 6.786245852708816528e-02 9.994698166847229004e-01 2.888135194778442383e+00 1.746967792510986328e+00 2.600059318542480469e+01
3.800000000000000000e+04 3.263061080360785127e-05 3.327293234178796411e-05 1.088225644707563333e-06 1.087914034724235535e-01 6.513915956020355225e-02 1.000568509101867676e+00 2.891220331192016602e+00 1.749693036079406738e+00 2.599943161010742188e+01 3.263061080360785127e-05 3.327293234178796411e-05 1.088225644707563333e-06 1.087914034724235535e-01 6.513915956020355225e-02 1.000568509101867676e+00 2.891220331192016602e+00 1.749693036079406738e+00 2.599943161010742188e+01
3.900000000000000000e+04 2.618402504594996572e-05 2.623488035169430077e-05 1.071319275069981813e-06 1.131851971149444580e-01 6.909327954053878784e-02 9.995232224464416504e-01 2.886824369430541992e+00 1.745735406875610352e+00 2.600047683715820312e+01 2.618402504594996572e-05 2.623488035169430077e-05 1.071319275069981813e-06 1.131851971149444580e-01 6.909327954053878784e-02 9.995232224464416504e-01 2.886824369430541992e+00 1.745735406875610352e+00 2.600047683715820312e+01
4.000000000000000000e+04 4.771885869558900595e-06 2.005084979828097858e-06 1.035681066241522785e-06 1.111074015498161316e-01 6.721238046884536743e-02 9.999923706054687500e-01 2.888891696929931641e+00 1.747602939605712891e+00 2.600000762939453125e+01 4.771885869558900595e-06 2.005084979828097858e-06 1.035681066241522785e-06 1.111074015498161316e-01 6.721238046884536743e-02 9.999923706054687500e-01 2.888891696929931641e+00 1.747602939605712891e+00 2.600000762939453125e+01
4.100000000000000000e+04 4.902457476418931037e-06 2.222736156909377314e-06 9.867144399322569370e-07 1.113083958625793457e-01 6.739843636751174927e-02 1.000049591064453125e+00 2.888692617416381836e+00 1.747417688369750977e+00 2.599995231628417969e+01 4.902457476418931037e-06 2.222736156909377314e-06 9.867144399322569370e-07 1.113083958625793457e-01 6.739843636751174927e-02 1.000049591064453125e+00 2.888692617416381836e+00 1.747417688369750977e+00 2.599995231628417969e+01
4.200000000000000000e+04 4.482332769839558750e-06 2.085060714307473972e-06 8.112282898764533456e-07 1.112215518951416016e-01 6.735313683748245239e-02 1.000411987304687500e+00 2.888848781585693359e+00 1.747484207153320312e+00 2.599970436096191406e+01 4.482332769839558750e-06 2.085060714307473972e-06 8.112282898764533456e-07 1.112215518951416016e-01 6.735313683748245239e-02 1.000411987304687500e+00 2.888848781585693359e+00 1.747484207153320312e+00 2.599970436096191406e+01
4.300000000000000000e+04 5.177515504328766838e-06 2.520011776141473092e-06 9.867120525086647831e-07 1.114140525460243225e-01 6.748412549495697021e-02 9.999465942382812500e-01 2.888585329055786133e+00 1.747331500053405762e+00 2.600005340576171875e+01 5.177515504328766838e-06 2.520011776141473092e-06 9.867120525086647831e-07 1.114140525460243225e-01 6.748412549495697021e-02 9.999465942382812500e-01 2.888585329055786133e+00 1.747331500053405762e+00 2.600005340576171875e+01
4.400000000000000000e+04 4.707895641331560910e-06 2.036972546193283051e-06 9.502418265583401080e-07 1.111302897334098816e-01 6.723389029502868652e-02 9.999885559082031250e-01 2.888868808746337891e+00 1.747581481933593750e+00 2.600001144409179688e+01 4.707895641331560910e-06 2.036972546193283051e-06 9.502418265583401080e-07 1.111302897334098816e-01 6.723389029502868652e-02 9.999885559082031250e-01 2.888868808746337891e+00 1.747581481933593750e+00 2.600001144409179688e+01
4.500000000000000000e+04 4.736696610052604228e-06 2.021467025770107284e-06 9.852195717030554079e-07 1.110921427607536316e-01 6.720199435949325562e-02 1.000053405761718750e+00 2.888907432556152344e+00 1.747613191604614258e+00 2.599994659423828125e+01 4.736696610052604228e-06 2.021467025770107284e-06 9.852195717030554079e-07 1.110921427607536316e-01 6.720199435949325562e-02 1.000053405761718750e+00 2.888907432556152344e+00 1.747613191604614258e+00 2.599994659423828125e+01
4.600000000000000000e+04 5.411163328972179443e-06 2.211054152212454937e-06 1.338412630502716638e-06 1.112555861473083496e-01 6.724774092435836792e-02 9.992715120315551758e-01 2.888893127441406250e+00 1.747618794441223145e+00 2.600097274780273438e+01 5.411163328972179443e-06 2.211054152212454937e-06 1.338412630502716638e-06 1.112555861473083496e-01 6.724774092435836792e-02 9.992715120315551758e-01 2.888893127441406250e+00 1.747618794441223145e+00 2.600097274780273438e+01
4.700000000000000000e+04 2.429240885248873383e-05 2.402668542345054448e-05 1.016038027046306524e-06 1.131531149148941040e-01 6.899830698966979980e-02 9.995537400245666504e-01 2.886856079101562500e+00 1.745829105377197266e+00 2.600044631958007812e+01 2.429240885248873383e-05 2.402668542345054448e-05 1.016038027046306524e-06 1.131531149148941040e-01 6.899830698966979980e-02 9.995537400245666504e-01 2.886856079101562500e+00 1.745829105377197266e+00 2.600044631958007812e+01
4.800000000000000000e+04 4.734497906611068174e-06 2.025661615334684029e-06 9.781989547263947316e-07 1.110822930932044983e-01 6.719730049371719360e-02 9.999885559082031250e-01 2.888917207717895508e+00 1.747617721557617188e+00 2.600001144409179688e+01 4.734497906611068174e-06 2.025661615334684029e-06 9.781989547263947316e-07 1.110822930932044983e-01 6.719730049371719360e-02 9.999885559082031250e-01 2.888917207717895508e+00 1.747617721557617188e+00 2.600001144409179688e+01
4.900000000000000000e+04 4.734581125376280397e-06 2.048158421530388296e-06 9.652740118326619267e-07 1.111824363470077515e-01 6.727395951747894287e-02 1.000000000000000000e+00 2.888816595077514648e+00 1.747541189193725586e+00 2.600000000000000000e+01 4.734581125376280397e-06 2.048158421530388296e-06 9.652740118326619267e-07 1.111824363470077515e-01 6.727395951747894287e-02 1.000000000000000000e+00 2.888816595077514648e+00 1.747541189193725586e+00 2.600000000000000000e+01
5.000000000000000000e+04 9.207647963194176555e-06 6.843425126135116443e-06 1.128164740293868817e-06 1.120953559875488281e-01 6.806483864784240723e-02 9.994431138038635254e-01 2.887916088104248047e+00 1.746758818626403809e+00 2.600057792663574219e+01 9.207647963194176555e-06 6.843425126135116443e-06 1.128164740293868817e-06 1.120953559875488281e-01 6.806483864784240723e-02 9.994431138038635254e-01 2.887916088104248047e+00 1.746758818626403809e+00 2.600057792663574219e+01
5.100000000000000000e+04 4.590128355630440637e-06 2.008877117987140082e-06 9.072576290236611385e-07 1.110657602548599243e-01 6.717875599861145020e-02 1.000076293945312500e+00 2.888936042785644531e+00 1.747636914253234863e+00 2.599992752075195312e+01 4.590128355630440637e-06 2.008877117987140082e-06 9.072576290236611385e-07 1.110657602548599243e-01 6.717875599861145020e-02 1.000076293945312500e+00 2.888936042785644531e+00 1.747636914253234863e+00 2.599992752075195312e+01
5.200000000000000000e+04 4.670879661716753617e-06 2.019186922552762553e-06 9.419298976354184560e-07 1.110857874155044556e-01 6.719581037759780884e-02 9.999923706054687500e-01 2.888913393020629883e+00 1.747619032859802246e+00 2.600000762939453125e+01 4.670879661716753617e-06 2.019186922552762553e-06 9.419298976354184560e-07 1.110857874155044556e-01 6.719581037759780884e-02 9.999923706054687500e-01 2.888913393020629883e+00 1.747619032859802246e+00 2.600000762939453125e+01
5.300000000000000000e+04 4.698507382272509858e-06 2.014250412685214542e-06 9.650689207774121314e-07 1.111331507563591003e-01 6.723784655332565308e-02 9.999580383300781250e-01 2.888866186141967773e+00 1.747577071189880371e+00 2.600004196166992188e+01 4.698507382272509858e-06 2.014250412685214542e-06 9.650689207774121314e-07 1.111331507563591003e-01 6.723784655332565308e-02 9.999580383300781250e-01 2.888866186141967773e+00 1.747577071189880371e+00 2.600004196166992188e+01
5.400000000000000000e+04 5.267496362648671493e-06 2.464881390551454388e-06 1.039485368892201222e-06 1.108541935682296753e-01 6.697548180818557739e-02 9.998474121093750000e-01 2.889158725738525391e+00 1.747844696044921875e+00 2.600017356872558594e+01 5.267496362648671493e-06 2.464881390551454388e-06 1.039485368892201222e-06 1.108541935682296753e-01 6.697548180818557739e-02 9.998474121093750000e-01 2.889158725738525391e+00 1.747844696044921875e+00 2.600017356872558594e+01
5.500000000000000000e+04 1.116507155529689044e-05 9.083732038561720401e-06 1.001820578494516667e-06 1.122691184282302856e-01 6.824061274528503418e-02 9.995461106300354004e-01 2.887736797332763672e+00 1.746580243110656738e+00 2.600045967102050781e+01 1.116507155529689044e-05 9.083732038561720401e-06 1.001820578494516667e-06 1.122691184282302856e-01 6.824061274528503418e-02 9.995461106300354004e-01 2.887736797332763672e+00 1.746580243110656738e+00 2.600045967102050781e+01
5.600000000000000000e+04 5.210789367993129417e-06 2.512636683604796417e-06 1.026804852699569892e-06 1.114213764667510986e-01 6.750196218490600586e-02 9.996948242187500000e-01 2.888578891754150391e+00 1.747314572334289551e+00 2.600030899047851562e+01 5.210789367993129417e-06 2.512636683604796417e-06 1.026804852699569892e-06 1.114213764667510986e-01 6.750196218490600586e-02 9.996948242187500000e-01 2.888578891754150391e+00 1.747314572334289551e+00 2.600030899047851562e+01
5.700000000000000000e+04 6.247846158657921478e-06 3.112159447482554242e-06 1.302640839639934711e-06 1.108399033546447754e-01 6.686791777610778809e-02 9.992295503616333008e-01 2.889250040054321289e+00 1.747989773750305176e+00 2.600093841552734375e+01 6.247846158657921478e-06 3.112159447482554242e-06 1.302640839639934711e-06 1.108399033546447754e-01 6.686791777610778809e-02 9.992295503616333008e-01 2.889250040054321289e+00 1.747989773750305176e+00 2.600093841552734375e+01
5.800000000000000000e+04 4.592448931362014264e-06 1.981219156732549891e-06 9.317915896644990426e-07 1.111493706703186035e-01 6.723957508802413940e-02 1.000026702880859375e+00 2.888849735260009766e+00 1.747575283050537109e+00 2.599997329711914062e+01 4.592448931362014264e-06 1.981219156732549891e-06 9.317915896644990426e-07 1.111493706703186035e-01 6.723957508802413940e-02 1.000026702880859375e+00 2.888849735260009766e+00 1.747575283050537109e+00 2.599997329711914062e+01
5.900000000000000000e+04 4.595727659761905670e-06 1.991821818592143245e-06 9.299208159063709900e-07 1.110476478934288025e-01 6.716244667768478394e-02 1.000015258789062500e+00 2.888951539993286133e+00 1.747652530670166016e+00 2.599998664855957031e+01 4.595727659761905670e-06 1.991821818592143245e-06 9.299208159063709900e-07 1.110476478934288025e-01 6.716244667768478394e-02 1.000015258789062500e+00 2.888951539993286133e+00 1.747652530670166016e+00 2.599998664855957031e+01
6.000000000000000000e+04 4.576507308229338378e-06 2.329224344066460617e-06 7.118085250112926587e-07 1.113777682185173035e-01 6.746678799390792847e-02 1.000885248184204102e+00 2.888739585876464844e+00 1.747392773628234863e+00 2.599930572509765625e+01 4.576507308229338378e-06 2.329224344066460617e-06 7.118085250112926587e-07 1.113777682185173035e-01 6.746678799390792847e-02 1.000885248184204102e+00 2.888739585876464844e+00 1.747392773628234863e+00 2.599930572509765625e+01
